GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
8600000US12749,12749,ZCTA5 12749,321,155,321,155,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12750,12750,ZCTA5 12750,320,135,281,121,30,45,9,13,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12751,12751,ZCTA5 12751,1286,329,922,331,296,212,0,11,16,34,0,11,52,52,0,11,0,11,0,11
8600000US12752,12752,ZCTA5 12752,221,74,213,74,8,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12754,12754,ZCTA5 12754,6594,397,5317,420,496,176,31,42,130,105,0,16,448,241,172,94,0,16,172,94
8600000US12758,12758,ZCTA5 12758,4592,440,4191,414,139,147,0,11,19,18,0,11,68,97,175,88,25,37,150,89
8600000US12759,12759,ZCTA5 12759,1702,472,1227,438,182,107,0,11,13,20,0,11,255,216,25,18,0,11,25,18
8600000US12760,12760,ZCTA5 12760,428,122,412,120,16,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12762,12762,ZCTA5 12762,298,137,298,137,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12763,12763,ZCTA5 12763,671,155,608,167,24,23,0,11,0,11,0,11,39,49,0,11,0,11,0,11
8600000US12764,12764,ZCTA5 12764,1669,203,1495,165,88,45,5,7,1,3,0,11,10,23,70,92,1,3,69,91
8600000US12765,12765,ZCTA5 12765,1263,331,1171,355,38,51,0,11,0,11,0,11,0,11,54,59,0,11,54,59
8600000US12766,12766,ZCTA5 12766,478,233,478,233,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12767,12767,ZCTA5 12767,42,28,42,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12768,12768,ZCTA5 12768,704,252,692,249,12,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12769,12769,ZCTA5 12769,142,106,142,106,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12770,12770,ZCTA5 12770,186,85,186,85,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12771,12771,ZCTA5 12771,14164,547,11391,744,1014,411,19,23,451,237,0,18,359,225,930,302,226,149,704,273
8600000US12775,12775,ZCTA5 12775,2327,313,1997,320,43,39,7,10,162,118,0,11,115,102,3,6,0,11,3,6
8600000US12776,12776,ZCTA5 12776,2172,267,2097,271,9,16,19,23,9,13,0,11,8,16,30,46,0,11,30,46
8600000US12777,12777,ZCTA5 12777,856,144,835,145,6,6,0,11,11,11,0,11,0,11,4,6,0,11,4,6
8600000US12778,12778,ZCTA5 12778,319,168,249,137,50,77,0,11,20,30,0,11,0,11,0,11,0,11,0,11
8600000US12779,12779,ZCTA5 12779,2369,538,1240,431,354,200,10,18,47,85,0,11,524,291,194,281,0,11,194,281
8600000US12780,12780,ZCTA5 12780,2068,399,1803,410,115,113,0,11,0,11,0,11,117,88,33,52,33,52,0,11
8600000US12781,12781,ZCTA5 12781,229,167,214,163,15,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12783,12783,ZCTA5 12783,2357,359,1865,357,162,95,0,11,69,44,0,11,83,73,178,133,10,16,168,133
8600000US12784,12784,ZCTA5 12784,63,67,63,67,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12785,12785,ZCTA5 12785,916,301,903,304,3,6,0,11,0,11,0,11,0,11,10,16,0,11,10,16
8600000US12786,12786,ZCTA5 12786,365,183,303,167,0,11,13,21,0,11,0,11,49,78,0,11,0,11,0,11
8600000US12787,12787,ZCTA5 12787,455,171,443,172,0,11,0,11,12,15,0,11,0,11,0,11,0,11,0,11
8600000US12788,12788,ZCTA5 12788,2937,474,1739,432,591,161,26,27,91,119,0,11,294,273,196,104,16,19,180,100
8600000US12789,12789,ZCTA5 12789,1713,271,1260,246,163,82,0,11,58,58,0,11,86,63,146,74,4,8,142,73
8600000US12790,12790,ZCTA5 12790,4800,417,4402,430,147,119,18,24,63,84,0,11,114,129,56,46,0,11,56,46
8600000US12791,12791,ZCTA5 12791,672,291,598,277,0,11,0,11,64,65,0,11,0,11,10,18,0,11,10,18
8600000US12792,12792,ZCTA5 12792,361,182,343,179,0,11,0,11,9,12,0,11,0,11,9,14,0,11,9,14
8600000US12801,12801,ZCTA5 12801,14496,22,13629,210,204,79,47,40,233,137,20,33,33,32,330,134,42,41,288,125
8600000US12803,12803,ZCTA5 12803,8128,326,7909,366,127,101,0,16,26,65,0,16,34,52,32,27,0,16,32,27
8600000US12804,12804,ZCTA5 12804,26465,290,25373,394,432,187,109,95,310,161,0,21,60,53,181,83,56,44,125,67
8600000US12808,12808,ZCTA5 12808,412,95,412,95,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12809,12809,ZCTA5 12809,3450,126,3405,126,23,18,0,11,0,11,0,11,0,11,22,18,1,2,21,18
8600000US12810,12810,ZCTA5 12810,724,129,717,129,0,11,0,11,2,5,0,11,0,11,5,8,0,11,5,8
8600000US12811,12811,ZCTA5 12811,67,79,67,79,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12812,12812,ZCTA5 12812,58,32,58,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12814,12814,ZCTA5 12814,1282,278,1152,254,36,44,0,11,14,26,0,11,80,76,0,11,0,11,0,11
8600000US12815,12815,ZCTA5 12815,1103,154,1007,144,15,19,4,6,0,11,0,11,0,11,77,63,0,11,77,63
8600000US12816,12816,ZCTA5 12816,4417,318,4331,313,12,12,0,11,5,6,0,11,0,11,69,65,0,11,69,65
8600000US12817,12817,ZCTA5 12817,2330,414,2328,415,0,11,0,11,0,11,0,11,0,11,2,4,0,11,2,4
8600000US12819,12819,ZCTA5 12819,309,69,301,69,0,11,0,11,4,6,0,11,0,11,4,7,0,11,4,7
8600000US12821,12821,ZCTA5 12821,2816,274,1065,203,1348,156,7,10,35,27,0,11,174,53,187,67,5,9,182,69
8600000US12822,12822,ZCTA5 12822,6277,229,6005,277,135,117,0,16,10,17,0,16,18,29,109,66,0,16,109,66
8600000US12823,12823,ZCTA5 12823,369,280,369,280,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12824,12824,ZCTA5 12824,1114,208,1107,204,7,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12827,12827,ZCTA5 12827,3800,334,3669,337,59,51,5,8,7,11,0,11,0,11,60,57,24,41,36,38
8600000US12828,12828,ZCTA5 12828,9363,637,9155,632,142,117,0,16,0,16,0,16,0,16,66,61,13,21,53,58
8600000US12831,12831,ZCTA5 12831,17727,646,16849,683,428,213,0,18,165,159,0,18,143,109,142,89,3,5,139,89
8600000US12832,12832,ZCTA5 12832,6618,504,6398,499,57,51,18,30,53,41,0,16,34,53,58,34,0,16,58,34
8600000US12833,12833,ZCTA5 12833,4183,305,3932,297,40,47,0,11,69,50,0,11,0,11,142,89,25,30,117,78
8600000US12834,12834,ZCTA5 12834,6104,390,5947,401,3,5,55,51,70,64,0,16,1,3,28,29,23,30,5,8
8600000US12835,12835,ZCTA5 12835,2344,193,2275,202,8,13,0,11,0,11,0,11,7,11,54,57,0,11,54,57
8600000US12836,12836,ZCTA5 12836,682,108,666,111,0,11,0,11,8,14,0,11,0,11,8,8,0,11,8,8
8600000US12837,12837,ZCTA5 12837,941,323,924,323,14,20,0,11,0,11,0,11,2,4,1,2,0,11,1,2
8600000US12838,12838,ZCTA5 12838,559,123,556,123,0,11,0,11,0,11,0,11,0,11,3,6,0,11,3,6
8600000US12839,12839,ZCTA5 12839,13740,441,12932,466,361,169,0,18,0,18,0,18,136,137,311,101,16,21,295,99
8600000US12841,12841,ZCTA5 12841,100,46,100,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12842,12842,ZCTA5 12842,730,146,672,136,2,4,7,10,0,11,0,11,0,11,49,57,0,11,49,57
8600000US12843,12843,ZCTA5 12843,539,141,514,135,0,11,0,11,0,11,0,11,0,11,25,43,0,11,25,43
8600000US12844,12844,ZCTA5 12844,263,120,244,121,7,10,1,2,2,6,0,11,5,6,4,6,1,2,3,6
8600000US12845,12845,ZCTA5 12845,4792,288,4689,288,47,36,4,8,6,7,0,11,5,11,41,33,12,19,29,26
8600000US12846,12846,ZCTA5 12846,3265,73,3242,77,12,20,0,11,11,21,0,11,0,11,0,11,0,11,0,11
8600000US12847,12847,ZCTA5 12847,389,113,357,100,11,12,0,11,1,4,0,11,20,21,0,11,0,11,0,11
8600000US12849,12849,ZCTA5 12849,623,429,623,429,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12850,12850,ZCTA5 12850,3143,353,3031,344,5,8,0,11,7,12,0,11,38,60,62,55,24,39,38,39
8600000US12851,12851,ZCTA5 12851,257,53,252,50,0,11,1,2,2,3,0,11,0,11,2,15,0,11,2,15
8600000US12852,12852,ZCTA5 12852,447,77,445,77,0,11,0,11,1,2,0,11,1,2,0,11,0,11,0,11
8600000US12853,12853,ZCTA5 12853,1228,302,1207,301,0,11,0,11,5,9,0,11,0,11,16,26,0,11,16,26
8600000US12855,12855,ZCTA5 12855,196,41,195,41,0,11,1,3,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12856,12856,ZCTA5 12856,70,63,70,63,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12857,12857,ZCTA5 12857,602,218,602,218,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12858,12858,ZCTA5 12858,39,25,39,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12859,12859,ZCTA5 12859,2297,335,2259,331,0,11,0,11,0,11,0,11,0,11,38,56,0,11,38,56
8600000US12860,12860,ZCTA5 12860,794,396,787,396,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12861,12861,ZCTA5 12861,742,117,742,117,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12862,12862,ZCTA5 12862,5,8,5,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12863,12863,ZCTA5 12863,690,279,690,279,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12864,12864,ZCTA5 12864,37,42,37,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12865,12865,ZCTA5 12865,3833,312,3653,302,49,64,9,14,51,48,0,11,15,13,56,33,5,7,51,33
8600000US12866,12866,ZCTA5 12866,37050,808,34680,954,561,222,13,14,893,225,0,24,96,71,807,250,231,182,576,186
8600000US12870,12870,ZCTA5 12870,836,159,785,159,6,10,2,4,19,19,0,11,21,40,3,6,0,11,3,6
8600000US12871,12871,ZCTA5 12871,4284,310,3984,304,190,166,12,11,31,41,0,11,3,5,64,51,0,11,64,51
8600000US12872,12872,ZCTA5 12872,41,45,38,44,0,11,0,11,0,11,0,11,0,11,3,5,0,11,3,5
8600000US12873,12873,ZCTA5 12873,695,137,695,137,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12874,12874,ZCTA5 12874,142,40,135,38,0,11,0,11,0,11,0,11,0,11,7,7,4,5,3,4
8600000US12878,12878,ZCTA5 12878,774,96,742,92,0,11,0,11,10,13,0,11,0,11,22,16,5,5,17,15
8600000US12883,12883,ZCTA5 12883,5010,20,4894,62,34,40,11,13,37,49,0,16,7,15,27,20,0,16,27,20
8600000US12884,12884,ZCTA5 12884,293,74,285,69,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12885,12885,ZCTA5 12885,4574,216,4521,210,31,30,0,11,0,11,0,11,0,11,22,20,0,11,22,20
8600000US12886,12886,ZCTA5 12886,201,85,195,84,0,11,0,11,0,11,0,11,0,11,6,10,0,11,6,10
8600000US12887,12887,ZCTA5 12887,4863,150,4712,161,43,56,57,48,0,11,0,11,23,37,28,21,4,6,24,21
8600000US12901,12901,ZCTA5 12901,33155,744,30242,822,1079,215,113,56,673,105,0,24,353,108,695,214,90,53,605,201
8600000US12903,12903,ZCTA5 12903,1222,155,1179,164,9,20,0,11,17,22,0,11,0,11,17,21,0,11,17,21
8600000US12910,12910,ZCTA5 12910,2167,308,1817,295,211,57,8,13,22,27,3,6,80,31,26,20,9,8,17,20
8600000US12911,12911,ZCTA5 12911,43,51,43,51,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12912,12912,ZCTA5 12912,2124,328,2071,326,9,10,0,11,0,11,0,11,0,11,44,43,0,11,44,43
8600000US12913,12913,ZCTA5 12913,1330,153,1320,154,5,7,0,11,0,11,0,11,5,6,0,11,0,11,0,11
8600000US12914,12914,ZCTA5 12914,1033,185,632,140,0,11,365,143,6,7,0,11,0,11,30,20,0,11,30,20
8600000US12916,12916,ZCTA5 12916,2044,283,1949,283,15,17,29,26,1,2,0,11,23,32,27,25,1,5,26,24
8600000US12917,12917,ZCTA5 12917,1139,163,1101,162,0,11,3,5,16,20,5,8,2,4,12,12,3,4,9,12
8600000US12918,12918,ZCTA5 12918,2145,418,2043,421,4,6,39,38,50,61,0,11,0,11,9,16,0,11,9,16
8600000US12919,12919,ZCTA5 12919,2936,290,2815,304,8,18,0,11,3,4,0,11,0,11,110,69,3,6,107,69
8600000US12920,12920,ZCTA5 12920,2720,243,2500,235,138,58,10,13,14,13,0,11,33,27,25,22,0,11,25,22
8600000US12921,12921,ZCTA5 12921,2394,290,2322,296,25,35,0,11,22,20,0,11,20,27,5,11,5,11,0,11
8600000US12922,12922,ZCTA5 12922,37,20,30,16,1,2,0,11,6,10,0,11,0,11,0,11,0,11,0,11
8600000US12923,12923,ZCTA5 12923,637,106,627,109,0,11,7,15,3,5,0,11,0,11,0,11,0,11,0,11
8600000US12924,12924,ZCTA5 12924,135,71,135,71,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12926,12926,ZCTA5 12926,2015,212,1967,212,20,29,11,11,2,3,0,11,2,3,13,12,3,5,10,10
8600000US12927,12927,ZCTA5 12927,232,75,232,75,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12928,12928,ZCTA5 12928,1882,224,1805,215,3,5,10,12,53,63,0,11,0,11,11,11,0,11,11,11
8600000US12929,12929,ZCTA5 12929,3864,295,1876,280,1555,204,0,11,0,11,0,11,413,84,20,18,14,15,6,10
8600000US12930,12930,ZCTA5 12930,815,149,803,146,2,5,6,8,0,11,0,11,0,11,4,6,0,11,4,6
8600000US12932,12932,ZCTA5 12932,1374,216,1320,214,29,21,0,11,6,11,0,11,9,23,10,10,0,11,10,10
8600000US12933,12933,ZCTA5 12933,12,16,12,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12934,12934,ZCTA5 12934,1077,152,1049,150,1,2,0,11,17,19,0,11,0,11,10,10,3,6,7,6
8600000US12935,12935,ZCTA5 12935,1571,300,1442,227,76,131,15,19,0,11,0,11,36,65,2,3,0,11,2,3
8600000US12936,12936,ZCTA5 12936,543,134,531,128,2,17,0,11,5,8,0,11,0,11,5,13,5,13,0,11
8600000US12937,12937,ZCTA5 12937,1655,194,1211,148,36,42,254,116,7,7,0,11,0,11,147,92,0,11,147,92
8600000US12939,12939,ZCTA5 12939,219,72,219,72,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12941,12941,ZCTA5 12941,1487,232,1457,238,9,39,13,16,2,4,0,11,2,4,4,7,0,11,4,7
8600000US12942,12942,ZCTA5 12942,839,168,826,167,0,11,0,11,4,6,3,5,0,11,6,9,0,11,6,9
8600000US12943,12943,ZCTA5 12943,188,74,186,74,0,11,0,11,0,11,2,3,0,11,0,11,0,11,0,11
8600000US12944,12944,ZCTA5 12944,4305,300,4082,284,34,55,5,7,67,63,0,11,10,14,107,73,42,45,65,56
8600000US12945,12945,ZCTA5 12945,467,177,467,177,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12946,12946,ZCTA5 12946,5287,530,4856,504,184,80,0,16,19,26,0,16,105,68,123,102,66,118,57,44
8600000US12950,12950,ZCTA5 12950,987,189,894,172,27,21,0,11,2,3,0,11,42,45,22,17,4,7,18,15
8600000US12952,12952,ZCTA5 12952,576,293,338,123,232,260,0,11,0,11,0,11,0,11,6,9,0,11,6,9
8600000US12953,12953,ZCTA5 12953,15664,169,12068,293,2336,182,100,69,62,55,0,18,699,114,399,164,69,52,330,150
8600000US12955,12955,ZCTA5 12955,469,131,424,120,0,11,0,11,34,51,0,11,0,11,11,15,0,11,11,15
8600000US12956,12956,ZCTA5 12956,1340,330,1237,324,65,60,6,12,0,11,0,11,22,29,10,14,0,11,10,14
8600000US12957,12957,ZCTA5 12957,1898,253,1795,262,0,11,33,34,7,13,0,11,2,4,61,63,2,4,59,63
8600000US12958,12958,ZCTA5 12958,1944,304,1925,303,0,11,0,11,0,11,0,11,19,27,0,11,0,11,0,11
8600000US12959,12959,ZCTA5 12959,1370,291,1296,284,29,38,45,63,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12960,12960,ZCTA5 12960,1554,326,1523,311,3,6,0,11,0,11,0,11,0,11,28,43,0,11,28,43
8600000US12961,12961,ZCTA5 12961,339,183,339,183,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12962,12962,ZCTA5 12962,5656,623,5480,633,38,33,8,14,78,61,0,16,12,15,40,41,31,35,9,17
8600000US12964,12964,ZCTA5 12964,140,107,140,107,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12965,12965,ZCTA5 12965,500,106,494,104,0,11,0,11,6,10,0,11,0,11,0,11,0,11,0,11
8600000US12966,12966,ZCTA5 12966,3189,296,3156,297,0,11,0,11,0,11,0,11,0,11,33,25,3,7,30,24
8600000US12967,12967,ZCTA5 12967,1191,237,1151,233,7,8,2,3,0,11,0,11,6,10,25,23,14,21,11,13
8600000US12969,12969,ZCTA5 12969,421,115,421,115,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12970,12970,ZCTA5 12970,963,149,794,139,82,57,36,27,33,26,0,11,0,11,18,20,10,16,8,11
8600000US12972,12972,ZCTA5 12972,6112,498,5828,509,119,126,10,17,88,98,0,16,0,16,67,59,0,16,67,59
8600000US12973,12973,ZCTA5 12973,189,65,189,65,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12974,12974,ZCTA5 12974,1206,212,1165,208,8,11,8,10,2,3,0,11,2,3,21,20,3,7,18,19
8600000US12975,12975,ZCTA5 12975,355,123,324,119,0,11,0,11,18,26,0,11,0,11,13,14,0,11,13,14
8600000US12976,12976,ZCTA5 12976,179,54,176,53,0,11,0,11,0,11,0,11,0,11,3,4,0,11,3,4
8600000US12977,12977,ZCTA5 12977,1720,598,546,219,790,304,30,35,23,26,0,11,254,135,77,40,26,28,51,36
8600000US12978,12978,ZCTA5 12978,288,225,288,225,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12979,12979,ZCTA5 12979,2241,290,2205,289,11,10,0,11,5,9,4,7,0,11,16,15,2,3,14,15
8600000US12980,12980,ZCTA5 12980,1358,223,1338,225,2,4,5,5,0,11,0,11,3,4,10,10,1,4,9,10
8600000US12981,12981,ZCTA5 12981,2376,420,2357,425,1,2,0,11,0,11,0,11,18,24,0,11,0,11,0,11
8600000US12983,12983,ZCTA5 12983,7702,401,7406,385,98,81,8,12,27,29,0,16,26,40,137,99,0,16,137,99
8600000US12985,12985,ZCTA5 12985,1343,376,1236,330,69,99,0,11,0,11,0,11,0,11,38,52,0,11,38,52
8600000US12986,12986,ZCTA5 12986,6181,114,5937,155,124,80,9,16,3,5,0,16,47,31,61,71,4,7,57,70
8600000US12987,12987,ZCTA5 12987,259,83,246,82,0,11,0,11,0,11,0,11,0,11,13,12,0,11,13,12
8600000US12989,12989,ZCTA5 12989,923,113,909,106,1,14,0,11,0,11,0,11,0,11,13,12,0,11,13,12
8600000US12992,12992,ZCTA5 12992,5103,470,5029,464,2,4,7,13,18,28,0,16,0,16,47,52,5,8,42,47
8600000US12993,12993,ZCTA5 12993,1527,257,1388,165,3,6,1,2,4,5,0,11,82,170,49,45,0,11,49,45
8600000US12996,12996,ZCTA5 12996,1947,182,1889,176,1,4,7,11,0,11,0,11,17,25,33,25,7,9,26,25
8600000US12997,12997,ZCTA5 12997,1331,166,1301,161,3,7,0,11,0,11,1,3,0,11,26,26,13,18,13,17
8600000US12998,12998,ZCTA5 12998,345,217,333,196,12,101,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13020,13020,ZCTA5 13020,132,71,106,61,16,21,0,11,0,11,0,11,0,11,10,13,3,4,7,10
8600000US13021,13021,ZCTA5 13021,39135,357,35753,426,1898,343,155,111,208,80,0,24,80,60,1041,281,55,43,986,275
8600000US13024,13024,ZCTA5 13024,1644,199,544,111,958,161,10,13,8,14,0,11,110,52,14,18,14,18,0,11
8600000US13026,13026,ZCTA5 13026,1831,199,1654,169,64,39,0,11,6,14,0,11,78,89,29,23,0,11,29,23
8600000US13027,13027,ZCTA5 13027,31295,697,29564,855,261,173,118,75,470,186,25,37,36,30,821,383,163,145,658,345
8600000US13028,13028,ZCTA5 13028,1426,307,1304,256,0,11,0,11,0,11,0,11,112,158,10,15,0,11,10,15
8600000US13029,13029,ZCTA5 13029,7385,463,7064,471,14,21,30,42,124,116,0,16,0,16,153,132,0,16,153,132
8600000US13030,13030,ZCTA5 13030,4069,571,4041,570,2,4,1,2,7,11,0,11,9,12,9,13,0,11,9,13
8600000US13031,13031,ZCTA5 13031,15681,453,14972,497,157,86,56,52,350,149,10,17,13,15,123,66,20,31,103,63
8600000US13032,13032,ZCTA5 13032,12811,441,12211,491,137,95,23,34,51,38,0,18,5,6,384,177,0,18,384,177
8600000US13033,13033,ZCTA5 13033,3792,333,3668,322,30,25,19,22,0,11,0,11,46,72,29,26,0,11,29,26
8600000US13034,13034,ZCTA5 13034,1896,200,1860,198,12,14,10,10,0,11,0,11,0,11,14,13,0,11,14,13
8600000US13035,13035,ZCTA5 13035,8605,414,8240,418,226,101,8,10,71,57,0,16,18,19,42,39,0,16,42,39
8600000US13036,13036,ZCTA5 13036,8476,482,8313,472,3,4,70,55,0,16,0,16,0,16,90,62,27,25,63,55
8600000US13037,13037,ZCTA5 13037,8758,417,8599,400,89,138,6,10,21,21,0,16,0,16,43,40,0,16,43,40
8600000US13039,13039,ZCTA5 13039,17878,489,17027,544,375,202,32,31,137,73,0,18,27,23,280,107,48,49,232,96
8600000US13040,13040,ZCTA5 13040,2502,222,2468,221,3,7,0,11,7,6,0,11,4,6,20,22,0,11,20,22
8600000US13041,13041,ZCTA5 13041,11024,460,10007,617,681,450,64,68,178,77,0,18,34,33,60,44,0,18,60,44
8600000US13042,13042,ZCTA5 13042,2856,551,2848,550,0,11,0,11,0,11,0,11,0,11,8,12,0,11,8,12
8600000US13044,13044,ZCTA5 13044,2374,259,2314,251,0,11,0,11,12,16,0,11,0,11,48,51,0,11,48,51
8600000US13045,13045,ZCTA5 13045,29816,484,27792,558,749,181,9,12,331,173,0,21,298,212,637,218,10,15,627,219
8600000US13051,13051,ZCTA5 13051,173,207,173,207,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13052,13052,ZCTA5 13052,1698,183,1620,184,51,71,4,5,12,12,0,11,0,11,11,8,6,5,5,5
8600000US13053,13053,ZCTA5 13053,4434,409,4230,412,66,68,5,8,40,34,0,11,1,2,92,67,7,7,85,66
8600000US13054,13054,ZCTA5 13054,1699,457,1699,457,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13057,13057,ZCTA5 13057,14539,469,13372,558,376,232,43,44,208,138,0,18,276,259,264,181,17,28,247,181
8600000US13060,13060,ZCTA5 13060,2808,283,2724,285,2,5,27,35,2,5,0,11,16,24,37,36,0,11,37,36
8600000US13061,13061,ZCTA5 13061,1110,227,1087,222,15,21,8,15,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13062,13062,ZCTA5 13062,261,270,261,270,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13063,13063,ZCTA5 13063,1974,279,1835,298,4,5,17,28,9,10,0,11,107,158,2,3,0,11,2,3
8600000US13064,13064,ZCTA5 13064,20,21,20,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13066,13066,ZCTA5 13066,12115,525,11133,536,166,78,0,18,432,187,0,18,30,31,354,314,22,33,332,314
8600000US13068,13068,ZCTA5 13068,5830,570,5535,513,161,187,15,31,64,67,0,16,11,16,44,34,0,16,44,34
8600000US13069,13069,ZCTA5 13069,25314,652,24492,705,80,72,35,25,56,66,0,21,373,258,278,159,65,81,213,128
8600000US13071,13071,ZCTA5 13071,914,142,900,141,5,6,7,9,0,11,0,11,0,11,2,4,0,11,2,4
8600000US13072,13072,ZCTA5 13072,733,123,701,117,7,14,0,11,0,11,0,11,12,16,13,16,0,11,13,16
8600000US13073,13073,ZCTA5 13073,6405,340,6169,359,36,26,16,28,89,97,0,16,11,24,84,73,0,16,84,73
8600000US13074,13074,ZCTA5 13074,4284,328,4155,327,46,47,0,11,2,4,0,11,2,6,79,77,0,11,79,77
8600000US13076,13076,ZCTA5 13076,2512,314,2347,314,0,11,14,21,84,71,0,11,0,11,67,87,0,11,67,87
8600000US13077,13077,ZCTA5 13077,6895,431,6502,513,58,73,4,5,83,106,0,16,73,71,175,108,7,13,168,109
8600000US13078,13078,ZCTA5 13078,10397,836,8826,753,520,143,80,76,556,173,0,18,29,26,386,192,6,10,380,191
8600000US13080,13080,ZCTA5 13080,3773,335,3719,335,0,11,6,7,14,18,0,11,0,11,34,24,0,11,34,24
8600000US13081,13081,ZCTA5 13081,1030,98,1005,99,4,5,10,16,3,4,0,11,0,11,8,8,0,11,8,8
8600000US13082,13082,ZCTA5 13082,4511,440,4345,424,2,2,73,51,30,46,0,11,18,28,43,43,11,16,32,39
8600000US13083,13083,ZCTA5 13083,1637,198,1581,197,1,2,7,10,13,18,0,11,1,2,34,27,0,11,34,27
8600000US13084,13084,ZCTA5 13084,3976,567,3688,588,142,152,43,48,40,39,0,11,0,11,63,57,0,11,63,57
8600000US13087,13087,ZCTA5 13087,203,102,203,102,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13088,13088,ZCTA5 13088,22457,655,20108,732,894,359,36,31,763,302,0,21,63,59,593,255,25,32,568,258
8600000US13090,13090,ZCTA5 13090,30630,719,26710,887,1964,537,52,60,591,261,0,24,261,189,1052,319,36,44,1016,319
