GEO.id,GEO.id2,GEO.display-label,HD01_VD09,HD01_VD16,HD01_VD23,HD01_VD30,HD01_VD44
Id,Id2,Geography,"Estimate; Total: - Car, truck, or van - drove alone:","Estimate; Total: - Car, truck, or van - carpooled:",Estimate; Total: - Public transportation (excluding taxicab):,Estimate; Total: - Walked:,Estimate; Total: - Worked at home:
8600000US11716,11716,ZCTA5 11716,4191,348,307,74,70
8600000US11717,11717,ZCTA5 11717,21364,5204,1262,407,321
8600000US11718,11718,ZCTA5 11718,1391,85,131,31,46
8600000US11719,11719,ZCTA5 11719,1097,63,94,8,89
8600000US11720,11720,ZCTA5 11720,12949,1305,488,18,265
8600000US11721,11721,ZCTA5 11721,2086,89,496,16,326
8600000US11722,11722,ZCTA5 11722,11496,3329,1042,287,149
8600000US11724,11724,ZCTA5 11724,833,74,224,19,186
8600000US11725,11725,ZCTA5 11725,11648,833,895,132,507
8600000US11726,11726,ZCTA5 11726,7894,1047,917,339,147
8600000US11727,11727,ZCTA5 11727,12252,1400,846,66,429
8600000US11729,11729,ZCTA5 11729,11056,971,825,320,421
8600000US11730,11730,ZCTA5 11730,5420,396,464,68,164
8600000US11731,11731,ZCTA5 11731,11110,800,1225,77,745
8600000US11732,11732,ZCTA5 11732,1372,168,198,5,55
8600000US11733,11733,ZCTA5 11733,6671,599,490,174,509
8600000US11735,11735,ZCTA5 11735,12800,1190,1781,442,550
8600000US11738,11738,ZCTA5 11738,7389,593,382,21,398
8600000US11739,11739,ZCTA5 11739,481,19,47,0,7
8600000US11740,11740,ZCTA5 11740,3105,274,371,30,216
8600000US11741,11741,ZCTA5 11741,12667,941,931,67,249
8600000US11742,11742,ZCTA5 11742,5615,507,340,24,178
8600000US11743,11743,ZCTA5 11743,15674,795,2668,262,1358
8600000US11746,11746,ZCTA5 11746,24179,2882,3423,493,1527
8600000US11747,11747,ZCTA5 11747,7183,302,823,48,517
8600000US11749,11749,ZCTA5 11749,1469,100,93,0,61
8600000US11751,11751,ZCTA5 11751,6219,450,585,40,210
8600000US11752,11752,ZCTA5 11752,4072,397,280,29,138
8600000US11753,11753,ZCTA5 11753,3978,304,874,57,344
8600000US11754,11754,ZCTA5 11754,7165,418,768,87,331
8600000US11755,11755,ZCTA5 11755,4895,423,545,64,131
8600000US11756,11756,ZCTA5 11756,17295,973,2534,308,256
8600000US11757,11757,ZCTA5 11757,18490,1941,2121,546,277
8600000US11758,11758,ZCTA5 11758,21234,1817,3511,259,802
8600000US11762,11762,ZCTA5 11762,8405,743,1296,108,333
8600000US11763,11763,ZCTA5 11763,12078,1255,509,80,409
8600000US11764,11764,ZCTA5 11764,5082,381,255,19,91
8600000US11765,11765,ZCTA5 11765,251,27,36,10,34
8600000US11766,11766,ZCTA5 11766,4772,503,261,36,250
