GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
8600000US11580,11580,ZCTA5 11580,44122,1348,15781,1202,13470,1057,42,42,6437,995,13,22,6186,1247,2193,594,901,297,1292,510
8600000US11581,11581,ZCTA5 11581,21440,946,12307,890,4106,839,0,21,3243,841,9,15,1219,490,556,268,289,233,267,136
8600000US11590,11590,ZCTA5 11590,47778,1342,22408,996,11326,1087,39,45,4553,663,35,40,7667,1359,1750,777,755,454,995,522
8600000US11596,11596,ZCTA5 11596,10652,262,8104,347,141,94,89,126,1771,245,0,18,315,235,232,115,24,27,208,106
8600000US11598,11598,ZCTA5 11598,13575,906,12382,900,491,257,0,18,290,184,0,18,248,234,164,124,27,45,137,117
8600000US11691,11691,ZCTA5 11691,65356,2539,26523,2142,30289,2147,92,113,1907,624,62,97,5430,1266,1053,433,276,261,777,351
8600000US11692,11692,ZCTA5 11692,20242,1388,4941,942,11997,1085,126,125,1193,378,0,21,1493,495,492,230,206,116,286,201
8600000US11693,11693,ZCTA5 11693,12709,1296,8029,1076,2552,468,0,18,591,293,0,18,873,357,664,304,440,274,224,101
8600000US11694,11694,ZCTA5 11694,21003,1097,17506,1095,1463,353,131,124,616,279,0,21,1051,537,236,120,0,21,236,120
8600000US11697,11697,ZCTA5 11697,3702,455,3560,424,12,17,0,11,9,14,0,11,121,184,0,11,0,11,0,11
8600000US11701,11701,ZCTA5 11701,28604,1726,11042,1016,10125,1253,6,12,275,145,0,21,5849,1677,1307,696,392,362,915,520
8600000US11702,11702,ZCTA5 11702,13966,353,12480,742,175,123,28,33,477,203,0,18,162,158,644,606,50,56,594,602
8600000US11703,11703,ZCTA5 11703,16353,691,13636,662,1404,294,9,14,407,142,0,18,651,335,246,157,50,58,196,143
8600000US11704,11704,ZCTA5 11704,40310,1160,29812,1232,5174,689,61,68,1490,594,64,65,2684,755,1025,335,223,154,802,315
8600000US11705,11705,ZCTA5 11705,7498,368,6939,378,131,109,37,43,128,78,0,16,53,63,210,160,25,28,185,147
8600000US11706,11706,ZCTA5 11706,69209,2366,34456,1668,12864,1409,516,388,2171,706,0,27,13983,1983,5219,2325,1263,475,3956,2315
8600000US11709,11709,ZCTA5 11709,6752,25,6474,115,8,9,19,27,86,71,0,16,53,45,112,74,9,14,103,67
8600000US11710,11710,ZCTA5 11710,34058,1052,30663,1026,530,277,0,24,1788,459,0,24,452,242,625,199,149,130,476,184
8600000US11713,11713,ZCTA5 11713,9767,894,6658,738,2356,533,23,37,482,191,0,16,41,40,207,142,52,55,155,127
8600000US11714,11714,ZCTA5 11714,22450,985,20037,946,101,104,15,23,1768,474,0,21,315,199,214,146,34,37,180,128
8600000US11715,11715,ZCTA5 11715,4567,389,4531,392,6,13,0,11,9,15,0,11,0,11,21,29,12,26,9,14
8600000US11716,11716,ZCTA5 11716,9979,518,9668,532,89,79,0,16,110,102,29,45,26,40,57,54,29,44,28,28
8600000US11717,11717,ZCTA5 11717,63207,2030,37205,2354,9197,1259,304,217,1033,299,0,27,12225,1839,3243,886,1077,396,2166,782
8600000US11718,11718,ZCTA5 11718,3096,23,2748,192,66,61,0,11,64,39,0,11,154,149,64,35,0,11,64,35
8600000US11719,11719,ZCTA5 11719,3588,540,3140,515,271,153,0,11,4,7,0,11,36,30,137,88,80,86,57,50
8600000US11720,11720,ZCTA5 11720,28966,1238,25626,1163,717,377,51,66,1530,395,63,95,396,247,583,214,214,150,369,154
8600000US11721,11721,ZCTA5 11721,6063,349,5912,344,42,49,0,16,44,42,0,16,0,16,65,79,0,16,65,79
8600000US11722,11722,ZCTA5 11722,34123,1517,16487,1705,9203,1113,62,52,919,315,14,25,5218,1373,2220,752,1051,556,1169,657
8600000US11724,11724,ZCTA5 11724,3386,442,2923,339,8,19,0,11,354,284,0,11,7,16,94,80,0,11,94,80
8600000US11725,11725,ZCTA5 11725,29557,722,26622,854,548,284,0,21,1571,319,0,21,220,135,596,218,58,43,538,217
8600000US11726,11726,ZCTA5 11726,20490,1472,11185,1090,3500,695,35,47,667,336,0,21,3794,1095,1309,532,231,180,1078,502
8600000US11727,11727,ZCTA5 11727,30241,1769,22267,1365,3896,884,103,173,2332,1002,85,105,840,452,718,312,131,126,587,284
8600000US11729,11729,ZCTA5 11729,27731,974,19296,914,3987,863,11,17,2320,490,0,21,1292,457,825,267,241,192,584,194
8600000US11730,11730,ZCTA5 11730,13966,1201,13157,963,164,128,0,18,194,174,0,18,431,578,20,25,6,12,14,22
8600000US11731,11731,ZCTA5 11731,30091,1007,27972,1024,487,360,0,24,1030,241,23,33,371,184,208,102,21,24,187,104
8600000US11732,11732,ZCTA5 11732,3607,377,3369,377,39,61,0,11,76,61,0,11,6,9,117,67,0,11,117,67
8600000US11733,11733,ZCTA5 11733,16869,784,14240,733,272,151,19,24,1753,354,0,18,133,78,452,307,170,281,282,126
8600000US11735,11735,ZCTA5 11735,34034,952,27725,917,1561,414,22,28,2519,602,0,24,1421,491,786,286,79,56,707,284
8600000US11738,11738,ZCTA5 11738,17146,1003,15090,999,393,220,0,18,1081,412,0,18,302,252,280,235,10,13,270,235
8600000US11739,11739,ZCTA5 11739,1042,203,1019,201,0,11,0,11,15,23,0,11,0,11,8,9,0,11,8,9
8600000US11740,11740,ZCTA5 11740,8908,633,7640,560,761,348,0,16,258,147,0,16,40,57,209,132,27,33,182,124
8600000US11741,11741,ZCTA5 11741,27028,924,24911,985,750,302,133,123,549,236,65,64,94,66,526,189,86,94,440,178
8600000US11742,11742,ZCTA5 11742,13158,801,12057,824,387,204,0,18,456,117,0,18,174,128,84,86,0,18,84,86
8600000US11743,11743,ZCTA5 11743,42167,1337,35930,1154,2582,594,72,59,1557,327,0,24,1324,560,702,271,15,19,687,269
8600000US11746,11746,ZCTA5 11746,68934,1697,48295,1662,4501,674,86,88,6639,900,33,43,8365,1776,1015,379,419,273,596,196
8600000US11747,11747,ZCTA5 11747,19456,1043,16630,956,1023,767,0,18,1295,456,41,56,231,156,236,132,51,53,185,125
8600000US11749,11749,ZCTA5 11749,3352,38,2121,286,428,135,0,11,381,177,0,11,391,245,31,28,6,9,25,26
8600000US11751,11751,ZCTA5 11751,14617,691,13302,777,410,246,1,2,298,167,0,18,470,292,136,81,16,23,120,75
8600000US11752,11752,ZCTA5 11752,9446,468,8662,528,255,149,0,16,303,197,0,16,72,76,154,84,15,20,139,82
8600000US11753,11753,ZCTA5 11753,12574,623,8065,542,82,67,0,18,4011,628,0,18,129,106,287,185,93,138,194,124
8600000US11754,11754,ZCTA5 11754,18082,805,16584,857,182,169,7,11,783,399,0,18,386,339,140,98,0,18,140,98
8600000US11755,11755,ZCTA5 11755,12476,304,11169,412,213,129,0,18,647,232,0,18,221,133,226,110,33,54,193,97
8600000US11756,11756,ZCTA5 11756,43023,1252,35688,1081,670,300,24,38,2977,452,0,24,2569,886,1095,324,276,184,819,254
8600000US11757,11757,ZCTA5 11757,44335,901,39577,1169,1359,346,132,96,592,255,0,24,1832,618,843,299,328,223,515,212
8600000US11758,11758,ZCTA5 11758,54200,1251,48883,1185,2668,654,112,131,1138,361,0,27,930,435,469,196,76,58,393,174
8600000US11762,11762,ZCTA5 11762,22888,395,21995,520,215,172,7,13,348,156,0,21,148,157,175,137,109,136,66,50
8600000US11763,11763,ZCTA5 11763,28497,1151,24237,1039,2508,661,13,23,789,447,0,21,397,220,553,231,55,46,498,224
8600000US11764,11764,ZCTA5 11764,12678,747,12040,793,41,41,21,32,377,192,0,18,0,18,199,189,0,18,199,189
8600000US11765,11765,ZCTA5 11765,732,113,636,118,0,11,0,11,83,42,0,11,13,13,0,11,0,11,0,11
8600000US11766,11766,ZCTA5 11766,12577,927,11509,923,49,73,58,94,445,217,0,18,108,101,408,341,151,231,257,249
8600000US11767,11767,ZCTA5 11767,15540,878,14293,800,81,48,0,18,655,247,0,18,443,426,68,50,13,19,55,46
8600000US11768,11768,ZCTA5 11768,21669,779,20819,804,251,193,3,4,300,153,0,21,71,60,225,93,40,46,185,84
8600000US11769,11769,ZCTA5 11769,8642,583,8259,570,157,92,17,25,70,45,0,16,44,38,95,55,16,16,79,57
8600000US11770,11770,ZCTA5 11770,59,18,54,18,0,11,0,11,5,5,0,11,0,11,0,11,0,11,0,11
8600000US11771,11771,ZCTA5 11771,9561,754,8396,614,185,108,0,16,557,246,0,16,344,461,79,50,16,25,63,52
8600000US11772,11772,ZCTA5 11772,45495,1356,40457,1537,1940,668,63,65,969,475,0,24,1236,582,830,301,373,253,457,212
8600000US11776,11776,ZCTA5 11776,24181,1137,20921,1326,1037,602,23,36,1072,444,0,21,483,297,645,565,67,103,578,536
8600000US11777,11777,ZCTA5 11777,8940,190,7844,279,169,94,0,16,630,244,0,16,112,68,185,95,7,13,178,93
8600000US11778,11778,ZCTA5 11778,11932,804,11354,858,53,79,0,18,54,55,0,18,359,366,112,92,11,16,101,91
8600000US11779,11779,ZCTA5 11779,38083,1457,33012,1425,1135,461,74,74,2226,485,86,123,546,207,1004,404,309,205,695,365
8600000US11780,11780,ZCTA5 11780,15736,864,14474,790,134,75,25,40,803,447,0,18,109,81,191,117,13,14,178,116
8600000US11782,11782,ZCTA5 11782,15050,424,14319,480,137,104,0,18,352,220,0,18,40,27,202,118,21,17,181,118
8600000US11783,11783,ZCTA5 11783,21406,765,20573,748,70,49,29,40,377,148,0,21,67,65,290,165,46,75,244,148
8600000US11784,11784,ZCTA5 11784,25739,1342,22134,1181,1070,365,25,31,1575,283,0,21,680,380,255,139,127,105,128,94
8600000US11786,11786,ZCTA5 11786,6468,508,6044,490,65,39,0,16,232,183,0,16,39,37,88,88,4,6,84,91
8600000US11787,11787,ZCTA5 11787,35436,1134,32903,1167,332,154,0,24,1148,334,0,24,494,252,559,218,251,173,308,162
8600000US11788,11788,ZCTA5 11788,16048,578,13654,618,776,420,15,23,1078,372,0,18,321,248,204,104,33,37,171,89
8600000US11789,11789,ZCTA5 11789,8233,673,7796,650,32,50,239,230,38,43,0,16,103,146,25,37,0,16,25,37
8600000US11790,11790,ZCTA5 11790,18359,790,12960,745,668,163,5,11,3905,474,24,34,239,83,558,153,134,56,424,136
8600000US11791,11791,ZCTA5 11791,26065,737,18164,787,320,208,39,48,6786,602,0,21,354,310,402,151,115,78,287,111
8600000US11792,11792,ZCTA5 11792,8914,659,8638,674,56,55,6,12,46,60,0,16,92,87,76,66,10,12,66,64
8600000US11793,11793,ZCTA5 11793,31853,937,30379,916,92,62,6,10,743,331,0,24,223,149,410,175,116,124,294,114
8600000US11794,11794,ZCTA5 11794,2998,251,969,154,381,85,0,11,1345,183,0,11,80,40,223,71,116,57,107,57
8600000US11795,11795,ZCTA5 11795,25018,784,23974,830,134,136,9,14,207,112,0,21,353,315,341,165,40,43,301,151
8600000US11796,11796,ZCTA5 11796,3914,406,3761,408,30,26,0,11,27,24,0,11,46,33,50,43,11,23,39,40
8600000US11797,11797,ZCTA5 11797,8811,453,7465,395,198,87,0,16,1045,230,0,16,37,27,66,58,9,19,57,55
8600000US11798,11798,ZCTA5 11798,14880,958,3407,652,8749,814,168,138,230,98,0,18,1459,494,867,436,272,243,595,262
8600000US11801,11801,ZCTA5 11801,39514,1402,26947,1338,554,353,74,68,9063,1207,0,24,1457,871,1419,557,490,274,929,559
8600000US11803,11803,ZCTA5 11803,28373,750,23610,759,256,130,69,85,3890,446,10,17,213,113,325,134,86,85,239,105
8600000US11804,11804,ZCTA5 11804,4892,314,4504,328,0,11,0,11,329,80,0,11,0,11,59,46,0,11,59,46
8600000US11901,11901,ZCTA5 11901,28897,1289,22067,1385,5096,933,285,440,271,180,0,21,479,257,699,216,481,174,218,133
8600000US11930,11930,ZCTA5 11930,971,248,947,245,10,17,0,11,0,11,0,11,10,22,4,6,0,11,4,6
8600000US11931,11931,ZCTA5 11931,38,62,38,62,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US11932,11932,ZCTA5 11932,983,224,777,194,180,114,0,11,14,18,0,11,0,11,12,17,0,11,12,17
8600000US11933,11933,ZCTA5 11933,6781,770,5959,719,214,168,0,16,159,131,0,16,0,16,449,399,28,48,421,397
8600000US11934,11934,ZCTA5 11934,8255,692,7610,647,185,160,0,16,93,95,0,16,215,195,152,121,0,16,152,121
8600000US11935,11935,ZCTA5 11935,3224,362,3126,366,26,37,0,11,50,70,0,11,22,50,0,11,0,11,0,11
8600000US11937,11937,ZCTA5 11937,15979,660,14982,774,260,208,21,37,406,390,0,18,157,147,153,85,47,55,106,66
8600000US11939,11939,ZCTA5 11939,885,155,833,146,6,12,0,11,3,6,0,11,0,11,43,38,0,11,43,38
8600000US11940,11940,ZCTA5 11940,5211,439,5061,429,91,70,0,16,16,24,0,16,24,24,19,35,18,35,1,2
8600000US11941,11941,ZCTA5 11941,2040,391,1996,386,18,31,0,11,0,11,0,11,3,7,23,38,0,11,23,38
8600000US11942,11942,ZCTA5 11942,4735,472,4444,513,5,8,17,30,89,95,0,11,74,109,106,114,0,11,106,114
8600000US11944,11944,ZCTA5 11944,4089,469,3626,437,338,162,0,11,14,14,0,11,42,49,69,59,0,11,69,59
8600000US11946,11946,ZCTA5 11946,14045,867,12913,823,158,144,0,18,64,56,0,18,563,299,347,169,120,95,227,136
8600000US11947,11947,ZCTA5 11947,320,275,320,275,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US11948,11948,ZCTA5 11948,1114,602,1114,602,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US11949,11949,ZCTA5 11949,14744,1049,13541,1014,444,343,0,18,180,162,0,18,278,169,301,181,46,69,255,170
8600000US11950,11950,ZCTA5 11950,16799,1334,13449,1556,1814,662,428,157,235,176,0,18,683,383,190,124,31,42,159,114
8600000US11951,11951,ZCTA5 11951,13908,606,11711,897,1110,631,42,65,85,90,0,18,243,227,717,495,16,27,701,493
8600000US11952,11952,ZCTA5 11952,5008,650,4790,632,14,22,134,210,17,28,0,16,7,14,46,66,6,13,40,66
8600000US11953,11953,ZCTA5 11953,13344,738,9917,655,2538,502,4,8,393,182,0,18,245,126,247,135,53,61,194,107
8600000US11954,11954,ZCTA5 11954,3662,527,3530,518,39,34,18,28,30,31,0,11,22,17,23,51,23,51,0,11
8600000US11955,11955,ZCTA5 11955,3702,676,2926,670,296,298,17,29,207,121,0,11,62,99,194,169,0,11,194,169
8600000US11956,11956,ZCTA5 11956,243,83,233,81,10,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US11957,11957,ZCTA5 11957,718,145,702,140,0,11,7,12,0,11,0,11,0,11,9,15,0,11,9,15
8600000US11958,11958,ZCTA5 11958,489,197,489,197,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US11959,11959,ZCTA5 11959,919,189,824,173,42,47,0,11,35,42,0,11,0,11,18,23,6,10,12,21
8600000US11960,11960,ZCTA5 11960,681,228,681,228,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US11961,11961,ZCTA5 11961,12823,682,11166,693,834,271,46,79,539,220,0,18,87,83,151,102,22,28,129,93
8600000US11962,11962,ZCTA5 11962,268,100,258,96,10,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US11963,11963,ZCTA5 11963,6914,820,6145,772,345,195,0,16,278,224,5,7,86,103,55,40,4,5,51,39
8600000US11964,11964,ZCTA5 11964,1920,368,1866,344,0,11,0,11,4,8,0,11,50,75,0,11,0,11,0,11
8600000US11965,11965,ZCTA5 11965,723,381,711,380,0,11,0,11,12,8,0,11,0,11,0,11,0,11,0,11
8600000US11967,11967,ZCTA5 11967,27547,1448,22810,1394,3008,628,141,123,494,188,0,21,769,335,325,156,32,39,293,155
8600000US11968,11968,ZCTA5 11968,10865,683,9327,731,688,412,60,63,575,336,0,18,190,169,25,22,4,7,21,20
8600000US11970,11970,ZCTA5 11970,104,105,104,105,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US11971,11971,ZCTA5 11971,6553,520,6475,514,7,15,0,16,55,40,0,16,0,16,16,25,0,16,16,25
8600000US11972,11972,ZCTA5 11972,1255,341,998,262,84,104,0,11,127,174,0,11,16,36,30,48,0,11,30,48
8600000US11973,11973,ZCTA5 11973,42,11,16,18,10,14,0,11,16,15,0,11,0,11,0,11,0,11,0,11
8600000US11975,11975,ZCTA5 11975,279,129,250,115,17,22,0,11,0,11,0,11,5,10,7,14,0,11,7,14
8600000US11976,11976,ZCTA5 11976,2277,483,2080,469,4,8,12,19,111,93,0,11,0,11,70,74,0,11,70,74
8600000US11977,11977,ZCTA5 11977,2245,289,2124,283,44,58,0,11,48,37,0,11,20,28,9,16,9,16,0,11
8600000US11978,11978,ZCTA5 11978,3057,324,2744,339,82,56,35,38,28,18,0,11,25,34,143,91,62,63,81,57
8600000US11980,11980,ZCTA5 11980,5627,548,4788,496,390,138,8,14,64,40,0,16,163,89,214,81,103,34,111,72
8600000US12007,12007,ZCTA5 12007,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12008,12008,ZCTA5 12008,513,190,445,163,0,11,2,5,66,106,0,11,0,11,0,11,0,11,0,11
8600000US12009,12009,ZCTA5 12009,7841,489,7222,498,113,82,16,22,209,112,4,8,20,14,257,141,19,23,238,138
8600000US12010,12010,ZCTA5 12010,28704,647,24013,775,723,198,27,32,164,100,0,21,2497,431,1280,307,444,179,836,222
8600000US12015,12015,ZCTA5 12015,2969,446,2790,396,144,144,1,3,22,28,0,11,4,6,8,14,0,11,8,14
8600000US12017,12017,ZCTA5 12017,360,105,335,103,0,11,0,11,10,12,0,11,15,17,0,11,0,11,0,11
8600000US12018,12018,ZCTA5 12018,7215,594,7100,590,0,16,98,143,0,16,0,16,0,16,17,26,0,16,17,26
8600000US12019,12019,ZCTA5 12019,14396,600,13303,598,172,136,0,18,560,205,21,29,0,18,340,163,18,26,322,162
8600000US12020,12020,ZCTA5 12020,33101,659,31485,687,366,216,150,122,617,252,0,24,41,34,442,193,0,24,442,193
8600000US12022,12022,ZCTA5 12022,785,190,783,191,0,11,0,11,0,11,0,11,0,11,2,4,0,11,2,4
8600000US12023,12023,ZCTA5 12023,2108,265,2051,261,11,13,0,11,30,35,0,11,0,11,16,18,0,11,16,18
8600000US12024,12024,ZCTA5 12024,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12025,12025,ZCTA5 12025,5310,375,5152,346,40,38,64,86,16,25,0,16,24,42,14,15,0,16,14,15
8600000US12027,12027,ZCTA5 12027,3930,359,3816,359,22,24,0,11,58,41,0,11,0,11,34,32,0,11,34,32
8600000US12028,12028,ZCTA5 12028,945,251,923,252,0,11,0,11,9,10,0,11,0,11,13,19,0,11,13,19
8600000US12029,12029,ZCTA5 12029,1079,206,1001,157,27,48,2,4,6,10,0,11,10,13,33,33,19,30,14,15
8600000US12031,12031,ZCTA5 12031,206,71,206,71,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12032,12032,ZCTA5 12032,842,138,763,133,0,11,11,17,53,68,0,11,0,11,15,20,0,11,15,20
8600000US12033,12033,ZCTA5 12033,7919,604,7571,574,118,84,3,4,38,41,12,20,68,89,109,76,0,16,109,76
8600000US12035,12035,ZCTA5 12035,731,235,714,234,0,11,0,11,0,11,0,11,0,11,17,18,0,11,17,18
8600000US12036,12036,ZCTA5 12036,270,108,266,109,0,11,0,11,4,7,0,11,0,11,0,11,0,11,0,11
8600000US12037,12037,ZCTA5 12037,4322,412,3970,388,221,162,0,11,58,47,0,11,33,51,40,41,0,11,40,41
8600000US12040,12040,ZCTA5 12040,161,95,161,95,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12041,12041,ZCTA5 12041,676,269,635,268,0,11,0,11,0,11,0,11,10,16,31,34,0,11,31,34
8600000US12042,12042,ZCTA5 12042,217,88,217,88,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12043,12043,ZCTA5 12043,8435,301,7778,299,391,71,30,21,64,68,10,14,32,25,130,55,4,5,126,54
8600000US12045,12045,ZCTA5 12045,347,140,336,143,0,11,0,11,0,11,0,11,11,18,0,11,0,11,0,11
8600000US12046,12046,ZCTA5 12046,1069,245,1069,245,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12047,12047,ZCTA5 12047,20765,625,18242,771,940,290,108,73,511,235,0,21,122,143,842,319,0,21,842,319
8600000US12051,12051,ZCTA5 12051,6210,299,4574,318,1569,192,0,16,49,32,0,16,9,13,9,12,0,16,9,12
8600000US12052,12052,ZCTA5 12052,1713,261,1650,249,0,11,0,11,19,28,0,11,0,11,44,39,0,11,44,39
8600000US12053,12053,ZCTA5 12053,4965,604,4745,611,21,32,0,11,120,101,0,11,0,11,79,76,20,28,59,70
8600000US12054,12054,ZCTA5 12054,17100,724,15770,760,480,206,0,18,480,250,0,18,42,58,328,189,35,37,293,184
8600000US12056,12056,ZCTA5 12056,2388,578,2325,573,19,20,0,11,0,11,0,11,19,31,25,40,25,40,0,11
8600000US12057,12057,ZCTA5 12057,2162,331,2094,329,0,11,7,12,61,51,0,11,0,11,0,11,0,11,0,11
8600000US12058,12058,ZCTA5 12058,1741,423,1588,417,105,143,0,11,17,23,0,11,0,11,31,40,0,11,31,40
8600000US12059,12059,ZCTA5 12059,1657,206,1630,206,5,8,0,11,9,9,0,11,8,13,5,8,0,11,5,8
8600000US12060,12060,ZCTA5 12060,1478,183,1453,179,0,11,1,2,21,18,0,11,0,11,3,4,0,11,3,4
8600000US12061,12061,ZCTA5 12061,9106,722,8443,745,140,91,0,16,393,232,0,16,25,22,105,86,16,25,89,83
8600000US12062,12062,ZCTA5 12062,1700,296,1638,298,19,17,5,8,12,16,0,11,6,10,20,19,0,11,20,19
8600000US12063,12063,ZCTA5 12063,361,202,353,201,0,11,0,11,8,14,0,11,0,11,0,11,0,11,0,11
8600000US12064,12064,ZCTA5 12064,370,99,330,98,35,42,0,11,0,11,0,11,0,11,5,8,0,11,5,8
8600000US12065,12065,ZCTA5 12065,42680,671,37312,795,1243,391,126,113,2677,407,42,43,487,233,793,258,9,15,784,258
8600000US12066,12066,ZCTA5 12066,1831,303,1805,302,2,4,0,11,9,11,0,11,0,11,15,21,0,11,15,21
8600000US12067,12067,ZCTA5 12067,1619,352,1607,350,0,11,0,11,0,11,0,11,0,11,12,19,0,11,12,19
8600000US12068,12068,ZCTA5 12068,2958,214,2777,231,6,11,0,11,31,33,0,11,35,25,109,70,17,29,92,66
8600000US12069,12069,ZCTA5 12069,167,129,167,129,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12070,12070,ZCTA5 12070,1632,381,1580,378,36,47,0,11,0,11,0,11,0,11,16,29,0,11,16,29
8600000US12071,12071,ZCTA5 12071,360,158,355,158,3,5,2,5,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12072,12072,ZCTA5 12072,2722,245,2592,241,58,34,7,12,10,14,0,11,8,11,47,34,6,11,41,31
8600000US12074,12074,ZCTA5 12074,2814,315,2712,328,20,27,0,11,0,11,0,11,3,4,79,104,69,103,10,12
8600000US12075,12075,ZCTA5 12075,3070,391,2839,397,157,106,0,11,8,12,0,11,55,54,11,12,0,11,11,12
8600000US12076,12076,ZCTA5 12076,1552,174,1500,168,1,3,0,11,7,11,0,11,30,25,14,16,9,11,5,7
8600000US12077,12077,ZCTA5 12077,6701,627,5930,642,167,94,1,2,391,221,0,16,0,16,212,142,0,16,212,142
8600000US12078,12078,ZCTA5 12078,23566,485,22272,534,325,168,125,99,163,84,7,14,241,128,433,151,35,32,398,147
8600000US12083,12083,ZCTA5 12083,3705,351,3609,352,18,20,0,11,14,19,0,11,40,59,24,43,0,11,24,43
8600000US12084,12084,ZCTA5 12084,4960,524,3184,528,333,195,0,11,1175,287,0,11,217,254,51,47,35,38,16,27
8600000US12085,12085,ZCTA5 12085,448,185,371,155,12,19,0,11,0,11,0,11,31,46,34,37,0,11,34,37
8600000US12086,12086,ZCTA5 12086,1565,296,1548,295,0,11,0,11,0,11,0,11,6,10,11,16,0,11,11,16
8600000US12087,12087,ZCTA5 12087,1138,304,1124,308,14,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12089,12089,ZCTA5 12089,122,80,122,80,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12090,12090,ZCTA5 12090,6199,283,6088,295,0,16,4,6,10,16,0,16,14,20,83,65,12,19,71,63
8600000US12092,12092,ZCTA5 12092,730,240,705,235,0,11,0,11,0,11,0,11,0,11,25,22,0,11,25,22
8600000US12093,12093,ZCTA5 12093,1642,194,1625,194,4,5,0,11,6,8,0,11,0,11,7,12,0,11,7,12
8600000US12094,12094,ZCTA5 12094,2532,509,2532,509,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12095,12095,ZCTA5 12095,12242,431,11106,511,556,207,3,6,89,66,0,18,206,154,282,136,22,27,260,130
8600000US12106,12106,ZCTA5 12106,2441,366,2417,368,0,11,0,11,5,8,0,11,2,3,17,19,7,13,10,16
8600000US12108,12108,ZCTA5 12108,245,67,236,69,2,5,0,11,0,11,0,11,7,8,0,11,0,11,0,11
8600000US12110,12110,ZCTA5 12110,22684,1036,18379,960,1053,297,51,64,2098,498,66,84,306,182,731,286,231,194,500,232
8600000US12115,12115,ZCTA5 12115,144,96,144,96,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12116,12116,ZCTA5 12116,1883,222,1861,222,1,4,0,11,0,11,0,11,0,11,21,21,0,11,21,21
8600000US12117,12117,ZCTA5 12117,3279,286,3239,288,3,6,10,16,1,3,0,11,0,11,26,27,0,11,26,27
8600000US12118,12118,ZCTA5 12118,14981,723,13701,814,384,194,28,43,477,215,0,18,32,29,359,203,23,21,336,203
8600000US12120,12120,ZCTA5 12120,587,130,571,130,4,6,0,11,0,11,0,11,0,11,12,12,6,9,6,8
8600000US12121,12121,ZCTA5 12121,1680,402,1626,402,23,27,0,11,7,12,0,11,10,16,14,23,0,11,14,23
8600000US12122,12122,ZCTA5 12122,4598,287,4499,286,8,6,0,11,48,54,0,11,8,9,35,24,0,11,35,24
8600000US12123,12123,ZCTA5 12123,5684,561,5271,517,107,114,2,3,2,4,0,16,33,45,269,258,0,16,269,258
8600000US12124,12124,ZCTA5 12124,661,241,660,241,1,2,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12125,12125,ZCTA5 12125,1534,284,1392,265,38,57,0,11,22,39,0,11,59,72,23,32,0,11,23,32
8600000US12130,12130,ZCTA5 12130,852,346,852,346,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12131,12131,ZCTA5 12131,111,37,111,37,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12132,12132,ZCTA5 12132,312,154,221,130,0,11,4,6,0,11,0,11,77,108,10,14,0,11,10,14
8600000US12134,12134,ZCTA5 12134,4134,266,4070,273,8,9,0,11,9,14,8,12,11,14,28,33,0,11,28,33
8600000US12136,12136,ZCTA5 12136,772,214,732,210,17,19,0,11,0,11,0,11,0,11,23,27,0,11,23,27
8600000US12137,12137,ZCTA5 12137,1998,358,1909,360,0,11,0,11,48,68,0,11,0,11,41,67,0,11,41,67
8600000US12138,12138,ZCTA5 12138,3153,350,3119,350,0,11,0,11,13,14,0,11,3,5,18,12,0,11,18,12
8600000US12139,12139,ZCTA5 12139,309,141,308,141,0,11,0,11,0,11,0,11,0,11,1,2,0,11,1,2
