GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
0400000US36,36,New York,19697457,*****,12667413,15437,3073278,7500,75751,2606,1599216,4458,7528,653,1697831,19567,576440,9362,150198,4931,426242,7494
8600000US06390,06390,ZCTA5 06390,303,151,297,150,0,11,0,11,0,11,0,11,0,11,6,14,6,14,0,11
8600000US07421,07421,ZCTA5 07421,7281,512,6547,535,86,95,199,235,148,171,0,17,215,251,86,59,23,35,63,46
8600000US10001,10001,ZCTA5 10001,23332,1740,14814,1045,2235,1417,32,34,5000,714,0,21,640,541,611,218,230,154,381,150
8600000US10002,10002,ZCTA5 10002,78096,2456,24591,1682,6638,922,196,138,33352,1726,8,12,10432,1623,2879,623,565,228,2314,561
8600000US10003,10003,ZCTA5 10003,56767,1934,44001,1620,2493,534,105,71,7348,831,8,16,1198,554,1614,404,346,230,1268,342
8600000US10004,10004,ZCTA5 10004,3044,509,2201,438,31,37,0,11,744,296,6,9,12,18,50,34,0,11,50,34
8600000US10005,10005,ZCTA5 10005,8710,840,6425,785,245,158,0,16,1625,444,0,16,211,156,204,137,71,108,133,83
8600000US10006,10006,ZCTA5 10006,3277,438,2162,353,99,103,0,11,686,268,0,11,111,131,219,157,71,65,148,115
8600000US10007,10007,ZCTA5 10007,6740,665,4790,667,390,111,0,16,1062,208,0,16,107,74,391,142,64,55,327,139
8600000US10009,10009,ZCTA5 10009,59799,1682,36219,1673,4898,669,89,82,8096,1078,70,73,8463,1235,1964,488,248,139,1716,463
8600000US10010,10010,ZCTA5 10010,32854,2303,24356,2313,1867,357,214,243,4963,749,0,24,511,248,943,281,96,73,847,271
8600000US10011,10011,ZCTA5 10011,50404,2300,40021,2033,2313,460,64,69,5091,988,4,8,1415,519,1496,396,206,227,1290,363
8600000US10012,10012,ZCTA5 10012,24536,1279,18565,1057,641,237,38,40,3959,738,12,20,367,174,954,373,26,31,928,372
8600000US10013,10013,ZCTA5 10013,28211,1443,15813,1015,1371,331,36,37,9039,1083,0,21,491,251,1461,391,276,188,1185,346
8600000US10014,10014,ZCTA5 10014,31464,1227,27978,1257,417,145,126,168,1770,355,0,24,580,273,593,238,52,65,541,229
8600000US10016,10016,ZCTA5 10016,50444,2138,36626,2480,1537,514,68,65,9872,1076,0,27,411,256,1930,681,444,361,1486,595
8600000US10017,10017,ZCTA5 10017,16533,1281,11965,1155,503,193,0,18,3732,779,6,13,61,63,266,181,30,50,236,172
8600000US10018,10018,ZCTA5 10018,9684,664,5724,591,532,206,0,16,2842,423,0,16,203,123,383,149,67,65,316,125
8600000US10019,10019,ZCTA5 10019,39505,1902,27568,1569,2551,641,196,152,6356,945,53,56,1481,561,1300,332,157,108,1143,320
8600000US10020,10020,ZCTA5 10020,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10021,10021,ZCTA5 10021,45261,2254,37409,2000,576,279,316,374,4280,1197,59,77,1040,901,1581,611,128,131,1453,601
8600000US10022,10022,ZCTA5 10022,30262,1518,25795,1427,605,269,50,56,3170,627,0,24,236,161,406,225,33,53,373,219
8600000US10023,10023,ZCTA5 10023,60307,2076,49506,1853,2060,520,111,90,6270,907,21,27,1073,752,1266,378,100,104,1166,361
8600000US10024,10024,ZCTA5 10024,58516,2518,47632,2331,3146,747,41,67,4282,786,0,27,1741,705,1674,645,194,266,1480,500
8600000US10025,10025,ZCTA5 10025,94717,3033,62509,2717,11505,1448,790,902,8697,1051,22,25,7221,1640,3973,919,506,204,3467,902
8600000US10026,10026,ZCTA5 10026,38540,1563,10025,1023,21314,1443,58,58,2076,516,31,49,3714,858,1322,437,415,239,907,329
8600000US10027,10027,ZCTA5 10027,64120,2111,19234,1215,26546,1666,305,208,6201,914,5,11,9496,986,2333,487,372,194,1961,467
8600000US10028,10028,ZCTA5 10028,48205,2498,41499,2397,659,379,48,58,4436,847,134,182,371,244,1058,317,194,151,864,295
8600000US10029,10029,ZCTA5 10029,79411,2268,27547,1586,22983,1819,185,115,6912,811,125,137,19577,2061,2082,404,646,243,1436,319
8600000US10030,10030,ZCTA5 10030,30358,1743,4829,865,19828,1735,133,116,704,295,69,101,3001,946,1794,590,123,86,1671,591
8600000US10031,10031,ZCTA5 10031,60778,2207,17689,1519,19916,1730,246,166,2091,593,14,27,10619,1715,10203,1622,737,420,9466,1496
8600000US10032,10032,ZCTA5 10032,63189,2242,19928,2210,12119,1219,752,579,2597,574,66,84,22137,2002,5590,1531,2489,868,3101,1392
8600000US10033,10033,ZCTA5 10033,59353,2098,24531,1573,6097,1063,636,368,1389,382,65,101,22345,2042,4290,1300,2215,1001,2075,672
8600000US10034,10034,ZCTA5 10034,43951,1444,17431,1450,4109,762,207,180,873,290,61,57,18876,1675,2394,544,942,390,1452,397
8600000US10035,10035,ZCTA5 10035,34187,1557,7486,820,14313,1429,279,214,1879,429,35,54,8796,1461,1399,397,515,219,884,351
8600000US10036,10036,ZCTA5 10036,25987,1305,16688,1130,1945,415,119,137,5008,886,0,21,1704,611,523,208,66,105,457,178
8600000US10037,10037,ZCTA5 10037,20112,1117,2161,463,14880,1222,6,10,503,220,19,22,1392,518,1151,327,384,221,767,281
8600000US10038,10038,ZCTA5 10038,22300,1299,11212,993,1940,550,66,42,7460,637,0,21,1041,399,581,219,33,46,548,220
8600000US10039,10039,ZCTA5 10039,27471,1471,3260,710,17984,1492,277,179,388,204,12,26,4473,1005,1077,355,250,143,827,336
8600000US10040,10040,ZCTA5 10040,45033,1900,16353,1437,4635,721,361,340,1320,407,0,24,19906,2334,2458,693,965,471,1493,434
8600000US10044,10044,ZCTA5 10044,11731,784,6234,682,1710,440,0,18,3034,599,0,18,255,218,498,236,59,84,439,232
8600000US10065,10065,ZCTA5 10065,30001,1675,26148,1590,1010,491,14,24,2329,550,18,31,130,108,352,155,36,50,316,166
8600000US10069,10069,ZCTA5 10069,5231,923,3764,813,158,121,0,16,1161,501,0,16,0,16,148,128,40,63,108,96
8600000US10075,10075,ZCTA5 10075,23353,1929,20558,1827,341,276,0,21,1152,468,0,21,699,600,603,384,170,226,433,295
8600000US10103,10103,ZCTA5 10103,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10110,10110,ZCTA5 10110,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10111,10111,ZCTA5 10111,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10112,10112,ZCTA5 10112,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10115,10115,ZCTA5 10115,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10119,10119,ZCTA5 10119,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10128,10128,ZCTA5 10128,63006,1978,50826,2168,3094,790,9,14,5828,992,0,27,940,433,2309,683,522,420,1787,554
8600000US10152,10152,ZCTA5 10152,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10153,10153,ZCTA5 10153,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10154,10154,ZCTA5 10154,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10162,10162,ZCTA5 10162,1253,501,1069,458,0,11,0,11,94,114,0,11,0,11,90,151,0,11,90,151
8600000US10165,10165,ZCTA5 10165,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10167,10167,ZCTA5 10167,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10168,10168,ZCTA5 10168,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10169,10169,ZCTA5 10169,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10170,10170,ZCTA5 10170,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10171,10171,ZCTA5 10171,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10172,10172,ZCTA5 10172,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10173,10173,ZCTA5 10173,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10174,10174,ZCTA5 10174,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10177,10177,ZCTA5 10177,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10199,10199,ZCTA5 10199,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10271,10271,ZCTA5 10271,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10278,10278,ZCTA5 10278,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10279,10279,ZCTA5 10279,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10280,10280,ZCTA5 10280,9845,920,7584,876,156,111,0,16,1630,378,0,16,190,148,285,190,71,96,214,154
8600000US10282,10282,ZCTA5 10282,5635,616,3986,511,78,64,0,16,1243,357,0,16,85,115,243,175,0,16,243,175
8600000US10301,10301,ZCTA5 10301,39519,1400,21218,946,11216,1265,63,66,2406,402,0,24,2621,787,1995,983,230,164,1765,989
8600000US10302,10302,ZCTA5 10302,17758,1028,10741,873,3279,572,69,92,1384,492,2,8,1509,577,774,231,215,150,559,188
8600000US10303,10303,ZCTA5 10303,24562,1103,9863,947,9343,802,66,71,2068,402,0,21,2465,629,757,290,244,155,513,230
8600000US10304,10304,ZCTA5 10304,42054,1611,22216,1528,11174,1331,226,206,3761,645,20,28,3532,1131,1125,414,313,243,812,369
8600000US10305,10305,ZCTA5 10305,41533,1522,31588,1432,2048,574,387,343,4792,568,18,25,1635,654,1065,313,129,108,936,307
8600000US10306,10306,ZCTA5 10306,55031,1841,48996,1887,1349,396,16,26,2847,678,0,27,1167,492,656,232,279,163,377,156
8600000US10307,10307,ZCTA5 10307,15275,882,14322,890,33,48,30,34,467,227,0,18,203,261,220,148,8,13,212,147
8600000US10308,10308,ZCTA5 10308,30347,1296,28094,1245,92,64,94,70,1522,577,14,22,222,142,309,234,84,59,225,227
8600000US10309,10309,ZCTA5 10309,33459,1503,29960,1405,429,312,63,70,1671,511,0,24,965,634,371,241,147,171,224,135
8600000US10310,10310,ZCTA5 10310,24250,1079,14641,1062,5286,618,4,6,1444,372,0,21,1766,651,1109,320,340,184,769,276
8600000US10311,10311,ZCTA5 10311,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10312,10312,ZCTA5 10312,60951,1748,55873,1677,613,338,43,39,3267,508,41,48,430,196,684,237,53,66,631,241
8600000US10314,10314,ZCTA5 10314,88585,1749,67895,1799,4079,841,73,57,12423,918,156,82,2069,635,1890,455,529,253,1361,372
8600000US10451,10451,ZCTA5 10451,48289,2064,5166,727,18728,1630,220,142,857,299,75,113,21280,1869,1963,652,545,282,1418,576
8600000US10452,10452,ZCTA5 10452,75288,1836,8364,1173,23852,1573,153,110,772,262,24,39,39181,1990,2942,669,956,272,1986,619
8600000US10453,10453,ZCTA5 10453,80516,1838,8376,983,25730,1254,627,345,1242,578,53,80,42535,2189,1953,472,1175,355,778,273
8600000US10454,10454,ZCTA5 10454,38938,1575,6074,1047,11341,1037,328,180,270,175,0,24,19805,1706,1120,413,551,303,569,286
8600000US10455,10455,ZCTA5 10455,42779,1648,3963,705,12137,1122,336,201,430,283,91,102,24774,1908,1048,323,562,212,486,241
8600000US10456,10456,ZCTA5 10456,92712,2672,7933,1079,37705,1936,843,433,1220,675,0,27,42330,2423,2681,569,1400,388,1281,384
8600000US10457,10457,ZCTA5 10457,74010,2392,8596,1056,25497,1799,308,180,941,301,52,62,36106,1934,2510,588,1094,298,1416,563
8600000US10458,10458,ZCTA5 10458,81698,2395,15769,1641,16735,1296,360,206,2571,444,69,76,42671,2290,3523,787,1778,585,1745,490
8600000US10459,10459,ZCTA5 10459,47972,1391,5636,722,15712,1190,279,158,485,225,0,24,24618,1567,1242,297,575,189,667,234
8600000US10460,10460,ZCTA5 10460,60266,1806,8084,1088,17196,1337,114,89,974,375,0,27,32295,1896,1603,418,828,269,775,293
8600000US10461,10461,ZCTA5 10461,50255,1977,23975,1322,4489,756,226,131,5592,691,6,17,13917,1380,2050,495,1028,386,1022,301
8600000US10462,10462,ZCTA5 10462,78725,2050,17569,1024,21468,1417,476,233,9567,808,0,27,25996,1710,3649,662,1456,382,2193,530
8600000US10463,10463,ZCTA5 10463,71657,2078,30893,1440,11004,1144,481,305,3000,472,85,128,22260,1947,3934,760,1501,428,2433,644
8600000US10464,10464,ZCTA5 10464,4300,587,3262,560,69,41,0,11,209,259,0,11,733,439,27,30,2,4,25,29
8600000US10465,10465,ZCTA5 10465,44950,1458,27291,1310,5179,950,67,93,1500,390,8,16,9485,1321,1420,461,876,388,544,232
8600000US10466,10466,ZCTA5 10466,71645,1977,6235,999,52501,1860,560,275,1747,532,78,64,8669,1077,1855,529,439,181,1416,480
8600000US10467,10467,ZCTA5 10467,103045,2490,20637,1530,36795,1802,729,457,6483,826,7,19,34286,2242,4108,797,1922,521,2186,543
8600000US10468,10468,ZCTA5 10468,75537,2155,10633,1225,15941,1305,560,272,2654,559,0,27,42463,2498,3286,691,1748,493,1538,513
8600000US10469,10469,ZCTA5 10469,71664,2346,13370,1095,39319,1998,612,399,3822,775,138,158,12425,1320,1978,436,1053,322,925,317
8600000US10470,10470,ZCTA5 10470,14574,922,6805,515,5136,608,0,18,522,177,0,18,1867,552,244,100,100,64,144,90
8600000US10471,10471,ZCTA5 10471,21601,1055,15290,758,1707,416,35,39,1551,604,0,21,2392,518,626,206,231,91,395,170
8600000US10472,10472,ZCTA5 10472,68972,2039,12034,1262,19597,1526,614,268,4013,646,0,27,29090,2116,3624,656,2006,440,1618,541
8600000US10473,10473,ZCTA5 10473,61818,1562,21980,1939,24570,1920,262,200,1303,422,0,27,11724,1578,1979,560,813,391,1166,378
8600000US10474,10474,ZCTA5 10474,12793,857,1574,390,4221,693,43,52,54,73,43,83,6437,726,421,215,155,95,266,196
8600000US10475,10475,ZCTA5 10475,44749,2646,7078,1782,27516,2176,128,183,577,165,0,24,7376,1940,2074,1141,1025,841,1049,764
8600000US10501,10501,ZCTA5 10501,1226,215,1146,203,0,11,0,11,4,7,0,11,40,38,36,37,10,17,26,32
8600000US10502,10502,ZCTA5 10502,5513,210,3966,327,226,255,0,16,946,168,0,16,263,82,112,80,0,16,112,80
8600000US10503,10503,ZCTA5 10503,137,58,124,51,0,11,0,11,0,11,0,11,13,23,0,11,0,11,0,11
8600000US10504,10504,ZCTA5 10504,7903,342,7256,386,95,107,0,16,370,130,0,16,58,77,124,93,0,16,124,93
8600000US10505,10505,ZCTA5 10505,905,238,773,200,14,21,0,11,118,136,0,11,0,11,0,11,0,11,0,11
8600000US10506,10506,ZCTA5 10506,5963,661,5655,669,52,70,9,13,180,110,0,16,10,15,57,50,25,32,32,30
8600000US10507,10507,ZCTA5 10507,6859,623,4681,612,559,133,46,32,81,61,0,16,1300,641,192,131,20,17,172,131
8600000US10509,10509,ZCTA5 10509,19419,540,16751,675,544,199,152,129,607,318,4,8,1022,432,339,149,41,61,298,137
8600000US10510,10510,ZCTA5 10510,10423,471,8269,532,349,148,12,24,1067,277,8,11,428,280,290,143,38,29,252,140
8600000US10511,10511,ZCTA5 10511,2263,235,1806,197,46,34,0,11,41,43,0,11,284,242,86,73,12,17,74,72
8600000US10512,10512,ZCTA5 10512,25076,950,22327,1041,705,281,94,105,636,336,0,21,735,271,579,224,125,84,454,227
8600000US10514,10514,ZCTA5 10514,12688,660,11077,517,224,182,0,18,1182,307,0,18,0,18,205,139,0,18,205,139
8600000US10516,10516,ZCTA5 10516,5486,259,5213,270,45,37,26,31,59,41,0,16,50,55,93,48,0,16,93,48
8600000US10517,10517,ZCTA5 10517,584,279,508,228,25,39,0,11,5,8,0,11,15,20,31,28,0,11,31,28
8600000US10518,10518,ZCTA5 10518,1478,350,1364,356,0,11,0,11,81,80,0,11,33,50,0,11,0,11,0,11
8600000US10519,10519,ZCTA5 10519,137,94,135,95,0,11,0,11,2,4,0,11,0,11,0,11,0,11,0,11
8600000US10520,10520,ZCTA5 10520,12797,375,10326,534,792,359,25,40,805,259,3,6,458,233,388,174,51,39,337,166
8600000US10522,10522,ZCTA5 10522,11058,24,8886,449,550,182,31,48,809,340,0,18,520,296,262,122,89,82,173,99
8600000US10523,10523,ZCTA5 10523,9058,595,3443,375,2900,601,154,131,823,245,0,16,1501,476,237,103,32,35,205,86
8600000US10524,10524,ZCTA5 10524,4268,240,3732,277,124,61,0,11,141,63,0,11,59,56,212,108,49,48,163,93
8600000US10526,10526,ZCTA5 10526,1522,237,1449,244,53,57,0,11,9,13,0,11,0,11,11,16,0,11,11,16
8600000US10527,10527,ZCTA5 10527,836,182,814,181,2,4,0,11,20,29,0,11,0,11,0,11,0,11,0,11
8600000US10528,10528,ZCTA5 10528,13066,618,10302,714,346,357,106,102,1383,369,0,18,590,382,339,178,179,154,160,95
8600000US10530,10530,ZCTA5 10530,12800,693,9183,648,1374,322,55,60,1343,410,0,18,550,307,295,138,37,42,258,129
8600000US10532,10532,ZCTA5 10532,5019,295,4388,327,47,52,0,16,223,146,0,16,343,311,18,24,6,12,12,20
8600000US10533,10533,ZCTA5 10533,7590,387,6631,438,49,43,9,16,631,182,0,16,144,141,126,112,0,16,126,112
8600000US10535,10535,ZCTA5 10535,685,294,593,280,0,11,0,11,17,26,0,11,0,11,75,86,0,11,75,86
8600000US10536,10536,ZCTA5 10536,10775,774,9626,651,266,201,33,54,427,166,0,18,178,176,245,155,102,136,143,74
8600000US10537,10537,ZCTA5 10537,1541,387,1288,372,153,150,0,11,52,75,0,11,0,11,48,71,0,11,48,71
8600000US10538,10538,ZCTA5 10538,16718,474,14860,629,233,115,23,35,781,159,0,18,306,228,515,211,0,18,515,211
8600000US10541,10541,ZCTA5 10541,26371,971,24079,943,246,189,397,419,540,241,13,19,783,439,313,154,19,23,294,152
8600000US10543,10543,ZCTA5 10543,20643,391,15650,893,1394,494,26,47,1061,399,0,21,1945,739,567,201,57,77,510,202
8600000US10545,10545,ZCTA5 10545,131,37,121,40,10,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10546,10546,ZCTA5 10546,1433,379,1039,282,4,4,0,11,264,197,0,11,126,199,0,11,0,11,0,11
8600000US10547,10547,ZCTA5 10547,7461,723,5567,725,695,270,0,16,339,103,0,16,811,651,49,52,4,8,45,49
8600000US10548,10548,ZCTA5 10548,3398,325,2874,327,159,103,0,11,32,40,0,11,276,131,57,51,0,11,57,51
8600000US10549,10549,ZCTA5 10549,16557,592,12149,849,591,217,47,69,554,248,0,18,2855,641,361,203,81,101,280,175
8600000US10550,10550,ZCTA5 10550,37679,1284,5690,794,26814,1397,151,88,796,367,22,37,2935,666,1271,448,769,399,502,201
8600000US10552,10552,ZCTA5 10552,19620,1114,9508,789,7946,1323,34,49,662,244,0,18,966,341,504,198,120,95,384,155
8600000US10553,10553,ZCTA5 10553,10606,840,517,230,9530,838,86,90,158,135,0,18,208,172,107,76,24,31,83,77
8600000US10560,10560,ZCTA5 10560,4930,137,4396,308,103,82,28,34,93,81,0,11,109,92,201,212,0,11,201,212
8600000US10562,10562,ZCTA5 10562,31745,416,16646,1210,4452,803,671,402,1209,352,0,24,7801,1137,966,301,377,247,589,176
8600000US10566,10566,ZCTA5 10566,23977,31,9990,819,5186,598,126,114,781,268,0,21,6175,796,1719,420,671,339,1048,316
8600000US10567,10567,ZCTA5 10567,20652,673,16152,895,1321,458,33,37,739,250,0,21,1906,691,501,179,112,71,389,172
8600000US10570,10570,ZCTA5 10570,12966,536,11171,599,485,208,0,18,456,123,0,18,603,226,251,122,25,25,226,120
8600000US10573,10573,ZCTA5 10573,38958,72,23323,1351,2035,605,310,265,963,288,13,20,11517,1362,797,292,289,218,508,247
8600000US10576,10576,ZCTA5 10576,4878,378,4362,417,65,71,0,11,336,228,0,11,0,11,115,137,7,11,108,136
8600000US10577,10577,ZCTA5 10577,6508,477,4722,422,852,227,19,21,388,132,10,14,188,85,329,125,133,65,196,101
8600000US10578,10578,ZCTA5 10578,843,236,737,221,0,11,0,11,7,10,0,11,99,155,0,11,0,11,0,11
8600000US10579,10579,ZCTA5 10579,9438,411,9002,474,0,16,18,28,40,58,0,16,123,107,255,235,26,30,229,230
8600000US10580,10580,ZCTA5 10580,17270,280,15594,423,57,28,41,54,966,268,0,18,294,232,318,165,14,18,304,166
8600000US10583,10583,ZCTA5 10583,40054,896,32015,961,790,246,57,58,5527,506,8,14,269,142,1388,364,247,162,1141,306
8600000US10588,10588,ZCTA5 10588,2748,630,2333,597,19,35,64,67,0,11,0,11,332,318,0,11,0,11,0,11
8600000US10589,10589,ZCTA5 10589,9229,379,8643,408,175,70,35,57,208,135,0,16,163,132,5,10,4,10,1,3
8600000US10590,10590,ZCTA5 10590,6937,556,6320,572,265,185,20,32,131,88,0,16,109,111,92,72,0,16,92,72
8600000US10591,10591,ZCTA5 10591,23394,444,16469,872,1537,480,156,214,724,247,0,21,3722,691,786,322,295,218,491,217
8600000US10594,10594,ZCTA5 10594,5076,345,4512,346,157,76,0,16,93,96,0,16,197,131,117,85,10,13,107,86
8600000US10595,10595,ZCTA5 10595,8237,504,6557,496,680,192,0,16,725,202,0,16,76,61,199,116,65,64,134,94
8600000US10596,10596,ZCTA5 10596,1727,334,1368,293,34,41,0,11,44,57,0,11,164,180,117,92,0,11,117,92
8600000US10597,10597,ZCTA5 10597,1154,547,1154,547,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10598,10598,ZCTA5 10598,29489,811,25773,851,976,369,107,119,1559,296,0,21,641,302,433,153,27,43,406,148
8600000US10601,10601,ZCTA5 10601,11519,846,5898,666,2398,643,0,18,1191,282,0,18,1715,657,317,143,71,64,246,133
8600000US10603,10603,ZCTA5 10603,17429,1031,9572,734,4199,583,131,125,1198,391,58,75,1412,472,859,490,196,130,663,402
8600000US10604,10604,ZCTA5 10604,11153,684,8777,667,640,165,29,42,647,308,0,18,851,342,209,196,128,183,81,69
8600000US10605,10605,ZCTA5 10605,17470,742,13127,603,1005,249,31,34,634,232,0,18,2006,574,667,346,203,234,464,252
8600000US10606,10606,ZCTA5 10606,18312,998,9562,1195,2545,413,441,318,1222,422,0,18,3678,963,864,417,233,138,631,405
8600000US10607,10607,ZCTA5 10607,6806,778,3303,593,1719,445,87,108,931,298,0,16,432,399,334,157,90,62,244,150
8600000US10701,10701,ZCTA5 10701,58841,1638,30098,1761,15164,1189,377,195,2506,599,0,27,8862,1240,1834,577,505,262,1329,505
8600000US10703,10703,ZCTA5 10703,21039,1088,10628,967,3568,868,134,133,1608,522,0,21,4150,1098,951,430,391,317,560,287
8600000US10704,10704,ZCTA5 10704,32125,1116,22618,1196,3715,797,14,21,1920,374,35,40,2842,770,981,313,422,227,559,223
8600000US10705,10705,ZCTA5 10705,41008,1660,17834,1578,8140,1011,32,61,3005,657,0,24,10213,1543,1784,536,897,431,887,348
8600000US10706,10706,ZCTA5 10706,8776,251,7859,300,349,122,0,16,233,94,0,16,119,98,216,143,8,13,208,142
8600000US10707,10707,ZCTA5 10707,10253,326,8234,555,605,404,0,18,708,247,0,18,271,188,435,264,15,24,420,265
8600000US10708,10708,ZCTA5 10708,22632,807,18830,851,1321,420,23,21,906,269,16,21,506,257,1030,539,205,136,825,492
8600000US10709,10709,ZCTA5 10709,9090,467,8219,537,109,113,0,16,669,239,0,16,43,72,50,67,14,23,36,46
8600000US10710,10710,ZCTA5 10710,27602,999,16976,963,3849,449,5,7,3635,551,0,21,2126,498,1011,251,346,173,665,218
8600000US10801,10801,ZCTA5 10801,42154,880,22195,1010,10797,954,31,37,2031,393,21,35,5542,1026,1537,448,741,346,796,246
8600000US10803,10803,ZCTA5 10803,12560,32,9587,456,986,346,0,18,1001,334,0,18,366,245,620,181,200,128,420,153
8600000US10804,10804,ZCTA5 10804,14634,618,12599,618,1160,300,17,26,553,208,0,18,63,51,242,130,65,72,177,103
8600000US10805,10805,ZCTA5 10805,18503,860,11501,880,3189,610,24,32,584,262,0,18,2702,658,503,252,225,182,278,155
8600000US10901,10901,ZCTA5 10901,23959,999,19122,1131,1244,413,11,19,1119,337,8,13,1806,695,649,240,24,32,625,236
8600000US10910,10910,ZCTA5 10910,27,41,27,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10911,10911,ZCTA5 10911,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10913,10913,ZCTA5 10913,5626,455,4877,481,169,85,0,16,267,132,0,16,226,175,87,48,18,25,69,40
8600000US10914,10914,ZCTA5 10914,455,197,379,214,76,125,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10915,10915,ZCTA5 10915,14,31,14,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US10916,10916,ZCTA5 10916,4265,375,4025,384,5,11,0,11,198,193,0,11,20,26,17,27,0,11,17,27
8600000US10917,10917,ZCTA5 10917,2134,355,1737,308,0,11,0,11,55,51,0,11,232,220,110,108,53,84,57,63
8600000US10918,10918,ZCTA5 10918,12264,603,9606,717,1238,359,56,58,325,171,0,18,724,462,315,135,42,53,273,121
8600000US10919,10919,ZCTA5 10919,1331,342,1284,335,23,25,0,11,9,14,0,11,15,22,0,11,0,11,0,11
8600000US10920,10920,ZCTA5 10920,8877,499,7137,507,180,176,0,16,1082,213,0,16,216,185,262,194,27,25,235,189
8600000US10921,10921,ZCTA5 10921,3856,240,3162,317,305,155,7,12,34,23,0,11,116,83,232,144,71,84,161,108
8600000US10922,10922,ZCTA5 10922,1568,301,1270,265,85,76,18,29,49,56,0,11,125,123,21,38,0,11,21,38
8600000US10923,10923,ZCTA5 10923,8796,813,5805,728,894,290,0,16,365,202,0,16,1484,594,248,156,179,139,69,65
8600000US10924,10924,ZCTA5 10924,13388,349,10983,555,837,240,7,12,612,323,0,18,487,269,462,225,89,77,373,209
8600000US10925,10925,ZCTA5 10925,4061,296,3219,546,135,162,75,82,12,21,0,11,90,87,530,484,510,490,20,31
8600000US10926,10926,ZCTA5 10926,3108,433,1906,333,431,220,0,11,139,104,0,11,533,239,99,75,0,11,99,75
